"id","lnw","exper","ged","postexp","black","hispanic","hgc","hgc.9","uerate","ue.7","ue.centert1","ue.mean","ue.person.cen","ue1"
9769,2.557,5.25,1,5.25,1,0,9,0,8,1,4.405,6.83409090909091,1.16590909090909,3.595
9769,2.038,6.269,1,6.269,1,0,9,0,9.3,2.3,5.705,6.83409090909091,2.46590909090909,3.595
9769,2.848,7.423,1,7.423,1,0,9,0,9,2,5.405,6.83409090909091,2.16590909090909,3.595
9769,2.328,8.481,1,8.481,1,0,9,0,7.8,0.8,4.205,6.83409090909091,0.96590909090909,3.595
9769,1.648,9.75,1,9.75,1,0,9,0,5.495,-1.505,1.9,6.83409090909091,-1.33909090909091,3.595
9769,2.486,10.712,1,10.71,1,0,9,0,4.495,-2.505,0.9,6.83409090909091,-2.33909090909091,3.595
9769,2.596,11.673,1,11.67,1,0,9,0,5.195,-1.805,1.6,6.83409090909091,-1.63909090909091,3.595
9770,2.169,1.124,0,0,0,1,8,-1,3.595,-3.405,0,6.83409090909091,-3.23909090909091,3.595
9770,1.645,1.805,0,0,0,1,8,-1,4.895,-2.105,1.3,6.83409090909091,-1.93909090909091,3.595
9770,2.297,2.455,0,0,0,1,8,-1,10,3,6.405,6.83409090909091,3.16590909090909,3.595
9770,2.987,3.431,0,0,0,1,8,-1,7.4,0.4,3.805,6.83409090909091,0.565909090909091,3.595
9770,2.081,4.373,0,0,0,1,8,-1,8,1,4.405,6.83409090909091,1.16590909090909,3.595
9770,2.482,5.068,0,0,0,1,8,-1,9.3,2.3,5.705,6.83409090909091,2.46590909090909,3.595
9770,2.155,6.108,0,0,0,1,8,-1,9,2,5.405,6.83409090909091,2.16590909090909,3.595
9770,1.707,7.358,0,0,0,1,8,-1,7.8,0.8,4.205,6.83409090909091,0.96590909090909,3.595
9770,2.402,8.301,0,0,0,1,8,-1,5.495,-1.505,1.9,6.83409090909091,-1.33909090909091,3.595
9770,1.942,9.474,0,0,0,1,8,-1,4.495,-2.505,0.9,6.83409090909091,-2.33909090909091,3.595
9770,2.445,10.281,0,0,0,1,8,-1,5.195,-1.805,1.6,6.83409090909091,-1.63909090909091,3.595
9775,1.727,0.387,0,0,0,1,9,0,4.695,-2.305,0,6.226,-1.531,4.695
9775,1.907,1.31,0,0,0,1,9,0,3.595,-3.405,-1.1,6.226,-2.631,4.695
9775,1.884,2.114,1,0,0,1,9,0,4.895,-2.105,0.199999999999999,6.226,-1.331,4.695
9775,2.348,2.779,1,0.665,0,1,9,0,10,3,5.305,6.226,3.774,4.695
9775,1.995,3.777,1,1.663,0,1,9,0,5.095,-1.905,0.399999999999999,6.226,-1.131,4.695
9775,2.379,4.447,1,2.333,0,1,9,0,6.195,-0.805,1.5,6.226,-0.0309999999999997,4.695
9775,1.566,5.466,1,3.352,0,1,9,0,6.795,-0.205,2.1,6.226,0.569,4.695
9775,1.858,8.043,1,5.929,0,1,9,0,8.4,1.4,3.705,6.226,2.174,4.695
9775,1.842,8.628,1,6.514,0,1,9,0,6.695,-0.305,2,6.226,0.469,4.695
9775,1.76,9.705,1,7.591,0,1,9,0,5.895,-1.105,1.2,6.226,-0.331000000000000,4.695
9779,2.195,1.077,0,0,0,1,10,1,4.895,-2.105,0,6.92,-2.025,4.895
9779,2.209,1.962,0,0,0,1,10,1,10,3,5.105,6.92,3.08,4.895
9779,1.995,2.923,0,0,0,1,10,1,7.4,0.4,2.505,6.92,0.48,4.895
9779,2.224,3.904,0,0,0,1,10,1,8,1,3.105,6.92,1.08,4.895
9779,2.187,5.404,0,0,0,1,10,1,9,2,4.105,6.92,2.08,4.895
9779,2.12,6.327,0,0,0,1,10,1,7.8,0.8,2.905,6.92,0.88,4.895
9779,2.072,7.231,0,0,0,1,10,1,5.495,-1.505,0.6,6.92,-1.425,4.895
9779,2.23,8.308,0,0,0,1,10,1,4.495,-2.505,-0.399999999999999,6.92,-2.425,4.895
9779,2.446,9.212,0,0,0,1,10,1,5.195,-1.805,0.300000000000001,6.92,-1.725,4.895
9785,1.645,1.019,0,0,0,0,8,-1,5.095,-1.905,0,5.96166666666667,-0.866666666666666,5.095
9785,1.577,1.334,1,0,0,0,8,-1,6.395,-0.605,1.3,5.96166666666667,0.433333333333334,5.095
9785,2.126,1.997,1,0.663,0,0,8,-1,6.395,-0.605,1.3,5.96166666666667,0.433333333333334,5.095
9801,1.418,0.942,0,0,0,1,6,-3,6.495,-0.505,0,5.65285714285714,0.842142857142857,6.495
9801,1.554,2.038,0,0,0,1,6,-3,5.995,-1.005,-0.5,5.65285714285714,0.342142857142857,6.495
9801,1.587,3.019,0,0,0,1,6,-3,6.195,-0.805,-0.3,5.65285714285714,0.542142857142857,6.495
9801,1.602,3.379,0,0,0,1,6,-3,4.395,-2.605,-2.1,5.65285714285714,-1.25785714285714,6.495
9801,1.842,4.322,0,0,0,1,6,-3,3.695,-3.305,-2.8,5.65285714285714,-1.95785714285714,6.495
9801,1.872,5.341,0,0,0,1,6,-3,5.895,-1.105,-0.6,5.65285714285714,0.242142857142857,6.495
9801,3.155,6.283,0,0,0,1,6,-3,6.9,-0.0999999999999996,0.405,5.65285714285714,1.24714285714286,6.495
9802,1.516,0.212,0,0,0,1,7,-2,4.395,-2.605,0,4.395,0,4.395
9802,1.138,0.676,0,0,0,1,7,-2,4.395,-2.605,0,4.395,0,4.395
9806,1.499,0.033,0,0,0,0,7,-2,7.665,0.665,0,7.665,0,7.665
9806,1.889,0.865,0,0,0,0,7,-2,9.7,2.7,2.035,7.665,2.035,7.665
9806,2.641,1.221,0,0,0,0,7,-2,7.6,0.6,-0.0650000000000004,7.665,-0.0650000000000004,7.665
9806,1.221,2.121,0,0,0,0,7,-2,5.695,-1.305,-1.97,7.665,-1.97,7.665
9814,1.729,0.232,0,0,0,1,8,-1,19.205,12.205,0,13.3672222222222,5.83777777777778,19.205
9814,3.414,0.312,0,0,0,1,8,-1,16.7,9.7,-2.505,13.3672222222222,3.33277777777778,19.205
9814,1.596,1.293,0,0,0,1,8,-1,14.7,7.7,-4.505,13.3672222222222,1.33277777777778,19.205
9814,1.627,2.466,0,0,0,1,8,-1,14,7,-5.205,13.3672222222222,0.632777777777779,19.205
9814,1.698,3.524,0,0,0,1,8,-1,11.6,4.6,-7.605,13.3672222222222,-1.76722222222222,19.205
9814,1.667,4.889,0,0,0,1,8,-1,10.5,3.5,-8.705,13.3672222222222,-2.86722222222222,19.205
9814,1.66,5.677,0,0,0,1,8,-1,10.2,3.2,-9.005,13.3672222222222,-3.16722222222222,19.205
9814,1.629,6.754,0,0,0,1,8,-1,9.4,2.4,-9.805,13.3672222222222,-3.96722222222222,19.205
9814,1.609,7.43,0,0,0,1,8,-1,14,7,-5.205,13.3672222222222,0.632777777777779,19.205
9816,1.907,0.221,0,0,0,1,9,0,12.2,5.2,0,12.4363636363636,-0.236363636363636,12.2
9816,1.61,1.183,0,0,0,1,9,0,18.905,11.905,6.705,12.4363636363636,6.46863636363637,12.2
9816,1.535,2.144,0,0,0,1,9,0,19.205,12.205,7.005,12.4363636363636,6.76863636363636,12.2
9816,0.828,3.317,0,0,0,1,9,0,16.7,9.7,4.5,12.4363636363636,4.26363636363636,12.2
9816,1.462,3.957,0,0,0,1,9,0,14.7,7.7,2.5,12.4363636363636,2.26363636363636,12.2
9816,1.972,4.701,0,0,0,1,9,0,4.695,-2.305,-7.505,12.4363636363636,-7.74136363636364,12.2
9816,1.501,5.797,0,0,0,1,9,0,11.6,4.6,-0.6,12.4363636363636,-0.836363636363636,12.2
9816,1.803,7.124,0,0,0,1,9,0,10.5,3.5,-1.7,12.4363636363636,-1.93636363636364,12.2
9816,1.922,7.944,0,0,0,1,9,0,4.895,-2.105,-7.305,12.4363636363636,-7.54136363636364,12.2
9816,2.015,9.329,0,0,0,1,9,0,9.4,2.4,-2.8,12.4363636363636,-3.03636363636364,12.2
9816,1.665,9.469,0,0,0,1,9,0,14,7,1.8,12.4363636363636,1.56363636363636,12.2
9821,1.798,0.981,0,0,0,1,9,0,18.905,11.905,0,14.54428625,4.36071375,18.905
9821,1.786,1.821,0,0,0,1,9,0,19.205,12.205,0.299999999999997,14.54428625,4.66071375,18.905
9821,1.923,2.744,0,0,0,1,9,0,16.7,9.7,-2.205,14.54428625,2.15571375,18.905
9821,2.253,3.699,0,0,0,1,9,0,14.7,7.7,-4.205,14.54428625,0.155713750000000,18.905
9821,2.267,4.699,0,0,0,1,9,0,14.54429,7.54429,-4.36071,14.54428625,3.7500000011903e-06,18.905
9821,2.337,5.776,0,0,0,1,9,0,11.6,4.6,-7.305,14.54428625,-2.94428625,18.905
9821,2.28,6.876,0,0,0,1,9,0,10.5,3.5,-8.405,14.54428625,-4.04428625,18.905
9821,2.232,6.976,0,0,0,1,9,0,10.2,3.2,-8.705,14.54428625,-4.34428625,18.905
9827,1.491,0.16,0,0,1,0,8,-1,19.205,12.205,0,8.898,10.307,19.205
9827,1.596,0.48,0,0,1,0,8,-1,6.495,-0.505,-12.71,8.898,-2.403,19.205
9827,2.665,1.768,0,0,1,0,8,-1,5.995,-1.005,-13.21,8.898,-2.903,19.205
9827,1.873,5.038,0,0,1,0,8,-1,5.895,-1.105,-13.31,8.898,-3.003,19.205
9827,1.834,5.961,0,0,1,0,8,-1,6.9,-0.0999999999999996,-12.305,8.898,-1.998,19.205
9836,1.532,0.612,1,0,0,1,9,0,16.3,9.3,0,15.2,1.1,16.3
9836,0.747,0.652,1,0.04,0,1,9,0,16.6,9.6,0.300000000000001,15.2,1.4,16.3
9836,1.819,1.736,1,1.124,0,1,9,0,16.1,9.1,-0.199999999999999,15.2,0.9,16.3
9836,2.012,2.516,1,1.904,0,1,9,0,16.8,9.8,0.5,15.2,1.6,16.3
9836,2.066,4.476,1,3.864,0,1,9,0,12,5,-4.3,15.2,-3.2,16.3
9836,2.212,5.399,1,4.787,0,1,9,0,12.1,5.1,-4.2,15.2,-3.1,16.3
9836,2.118,6.438,1,5.826,0,1,9,0,16.5,9.5,0.199999999999999,15.2,1.3,16.3
9853,1.763,0.463,0,0,0,1,10,1,5.695,-1.305,0,5.320625,0.374375000000001,5.695
9853,1.892,0.579,0,0,0,1,10,1,8.4,1.4,2.705,5.320625,3.079375,5.695
9853,1.856,1.159,0,0,0,1,10,1,5.595,-1.405,-0.100000000000001,5.320625,0.274375,5.695
9853,1.885,2.219,0,0,0,1,10,1,6.295,-0.705,0.6,5.320625,0.974375,5.695
9853,1.717,3.499,0,0,0,1,10,1,3.995,-3.005,-1.7,5.320625,-1.325625,5.695
9853,1.842,3.559,0,0,0,1,10,1,3.495,-3.505,-2.2,5.320625,-1.825625,5.695
9853,1.896,3.613,0,0,0,1,10,1,3.395,-3.605,-2.3,5.320625,-1.925625,5.695
9853,1.57,4.326,0,0,0,1,10,1,5.695,-1.305,0,5.320625,0.374375000000001,5.695
9875,1.987,0.122,0,0,0,1,11,2,8,1,0,7.60888888888889,0.391111111111111,8
9875,2.059,0.786,0,0,0,1,11,2,10.9,3.9,2.9,7.60888888888889,3.29111111111111,8
9875,2.033,1.805,0,0,0,1,11,2,11.8,4.8,3.8,7.60888888888889,4.19111111111111,8
9875,2.079,2.69,0,0,0,1,11,2,9.1,2.1,1.1,7.60888888888889,1.49111111111111,8
9875,1.819,3.385,0,0,0,1,11,2,6.9,-0.0999999999999996,-1.1,7.60888888888889,-0.708888888888889,8
9875,1.719,3.945,0,0,0,1,11,2,6.495,-0.505,-1.505,7.60888888888889,-1.11388888888889,8
9875,1.434,3.947,0,0,0,1,11,2,5.395,-1.605,-2.605,7.60888888888889,-2.21388888888889,8
9875,2.96,4.379,0,0,0,1,11,2,5.295,-1.705,-2.705,7.60888888888889,-2.31388888888889,8
9875,2.759,4.589,0,0,0,1,11,2,4.595,-2.405,-3.405,7.60888888888889,-3.01388888888889,8
9886,1.796,0.956,0,0,0,1,11,2,8.3,1.3,0,5.97388888888889,2.32611111111111,8.3
9886,1.892,1.936,0,0,0,1,11,2,9.8,2.8,1.5,5.97388888888889,3.82611111111111,8.3
9886,2.261,2.756,0,0,0,1,11,2,6.795,-0.205,-1.505,5.97388888888889,0.82111111111111,8.3
9886,2.735,3.775,0,0,0,1,11,2,5.295,-1.705,-3.005,5.97388888888889,-0.678888888888889,8.3
9886,2.6,4.871,0,0,0,1,11,2,5.195,-1.805,-3.105,5.97388888888889,-0.778888888888889,8.3
9886,2.665,6.121,0,0,0,1,11,2,4.495,-2.505,-3.805,5.97388888888889,-1.47888888888889,8.3
9886,2.401,7.314,0,0,0,1,11,2,4.195,-2.805,-4.105,5.97388888888889,-1.77888888888889,8.3
9886,2.956,8.544,0,0,0,1,11,2,3.495,-3.505,-4.805,5.97388888888889,-2.47888888888889,8.3
9886,2.851,9.371,0,0,0,1,11,2,6.195,-0.805,-2.105,5.97388888888889,0.221111111111111,8.3
9888,1.532,0.188,0,0,0,1,9,0,8.3,1.3,0,5.82125,2.47875,8.3
9888,1.491,0.643,0,0,0,1,9,0,9.8,2.8,1.5,5.82125,3.97875,8.3
9888,1.693,1.343,0,0,0,1,9,0,6.795,-0.205,-1.505,5.82125,0.97375,8.3
9888,1.845,2.843,0,0,0,1,9,0,4.495,-2.505,-3.805,5.82125,-1.32625,8.3
9888,2.113,3.783,0,0,0,1,9,0,4.195,-2.805,-4.105,5.82125,-1.62625,8.3
9888,1.777,4.403,0,0,0,1,9,0,3.295,-3.705,-5.005,5.82125,-2.52625,8.3
9888,2.022,5.499,0,0,0,1,9,0,3.495,-3.505,-4.805,5.82125,-2.32625,8.3
9888,2.04,6.422,0,0,0,1,9,0,6.195,-0.805,-2.105,5.82125,0.37375,8.3
9909,1.856,0.066,0,0,0,0,11,2,5.095,-1.905,0,4.745,0.350000000000001,5.095
9909,1.89,0.559,0,0,0,0,11,2,4.395,-2.605,-0.7,4.745,-0.350,5.095
9912,1.788,0.69,0,0,0,1,9,0,4.395,-2.605,0,4.28636363636364,0.108636363636363,4.395
9912,2.265,1.69,0,0,0,1,9,0,6.195,-0.805,1.8,4.28636363636364,1.90863636363636,4.395
9912,2.178,2.863,0,0,0,1,9,0,7.4,0.4,3.005,4.28636363636364,3.11363636363636,4.395
9912,2.222,3.652,0,0,0,1,9,0,4.695,-2.305,0.300000000000001,4.28636363636364,0.408636363636364,4.395
9912,2.512,4.709,0,0,0,1,9,0,4.195,-2.805,-0.199999999999999,4.28636363636364,-0.0913636363636359,4.395
9912,2.505,5.959,0,0,0,1,9,0,4.195,-2.805,-0.199999999999999,4.28636363636364,-0.0913636363636359,4.395
9912,2.497,6.902,0,0,0,1,9,0,3.295,-3.705,-1.1,4.28636363636364,-0.991363636363636,4.395
9912,2.741,8.132,0,0,0,1,9,0,2.895,-4.105,-1.5,4.28636363636364,-1.39136363636364,4.395
9912,2.328,9.132,0,0,0,1,9,0,2.495,-4.505,-1.9,4.28636363636364,-1.79136363636364,4.395
9912,2.433,10.171,0,0,0,1,9,0,2.595,-4.405,-1.8,4.28636363636364,-1.69136363636364,4.395
9912,2.601,11.113,0,0,0,1,9,0,4.795,-2.205,0.4,4.28636363636364,0.508636363636364,4.395
9914,1.933,0.74,0,0,0,1,11,2,6.195,-0.805,0,4.2755,1.9195,6.195
9914,1.987,1.1,0,0,0,1,11,2,7.4,0.4,1.205,4.2755,3.1245,6.195
9914,1.951,1.16,0,0,0,1,11,2,4.695,-2.305,-1.5,4.2755,0.4195,6.195
9914,2.042,1.44,0,0,0,1,11,2,4.195,-2.805,-2,4.2755,-0.0804999999999998,6.195
9914,2.952,2.38,0,0,0,1,11,2,4.195,-2.805,-2,4.2755,-0.0804999999999998,6.195
9914,2.912,3.611,0,0,0,1,11,2,3.295,-3.705,-2.9,4.2755,-0.9805,6.195
9914,2.946,4.707,0,0,0,1,11,2,2.895,-4.105,-3.3,4.2755,-1.3805,6.195
9914,2.536,5.726,0,0,0,1,11,2,2.495,-4.505,-3.7,4.2755,-1.7805,6.195
9914,2.708,6.822,0,0,0,1,11,2,2.595,-4.405,-3.6,4.2755,-1.6805,6.195
9914,2.263,7.152,0,0,0,1,11,2,4.795,-2.205,-1.4,4.2755,0.5195,6.195
9919,1.169,0.66,1,0.66,0,1,7,-2,4.895,-2.105,0,6.0625,-1.1675,4.895
9919,1.972,1.508,1,1.508,0,1,7,-2,4.695,-2.305,-0.199999999999999,6.0625,-1.3675,4.895
9919,1.832,2.681,1,2.681,0,1,7,-2,3.895,-3.105,-1,6.0625,-2.1675,4.895
9919,1.89,4.065,1,4.065,0,1,7,-2,3.495,-3.505,-1.4,6.0625,-2.5675,4.895
9919,1.755,4.245,1,4.245,0,1,7,-2,4.595,-2.405,-0.3,6.0625,-1.4675,4.895
9919,2.129,5.745,1,5.745,0,1,7,-2,14.8,7.8,9.905,6.0625,8.7375,4.895
9957,1.71,0.827,1,0.827,0,1,7,-2,8.6,1.6,0,6.96416666666667,1.63583333333333,8.6
9957,1.484,1.577,1,1.577,0,1,7,-2,7.9,0.9,-0.700,6.96416666666667,0.935833333333334,8.6
9957,1.768,2.477,1,2.477,0,1,7,-2,6.495,-0.505,-2.105,6.96416666666667,-0.469166666666666,8.6
9957,1.972,3.631,1,3.631,0,1,7,-2,5.995,-1.005,-2.605,6.96416666666667,-0.969166666666666,8.6
9957,1.792,4.251,1,4.251,0,1,7,-2,5.895,-1.105,-2.705,6.96416666666667,-1.06916666666667,8.6
9957,1.995,5.155,1,5.155,0,1,7,-2,6.9,-0.0999999999999996,-1.7,6.96416666666667,-0.064166666666666,8.6
9962,2.261,0.007,0,0,0,1,7,-2,7.9,0.9,0,5.925,1.975,7.9
9962,2.001,0.647,0,0,0,1,7,-2,6.495,-0.505,-1.405,5.925,0.57,7.9
9962,2.25,2.482,0,0,0,1,7,-2,6.195,-0.805,-1.705,5.925,0.270000000000000,7.9
9962,2.663,3.713,0,0,0,1,7,-2,4.395,-2.605,-3.505,5.925,-1.53,7.9
9962,2.599,4.636,0,0,0,1,7,-2,3.695,-3.305,-4.205,5.925,-2.23,7.9
9962,2.833,5.963,0,0,0,1,7,-2,5.895,-1.105,-2.005,5.925,-0.0300000000000002,7.9
9962,2.822,6.636,0,0,0,1,7,-2,6.9,-0.0999999999999996,-1,5.925,0.975,7.9
9968,1.621,1.02,0,0,0,1,6,-3,5.695,-1.305,0,6.47384615384615,-0.778846153846153,5.695
9968,1.591,1.94,0,0,0,1,6,-3,5.395,-1.605,-0.300000000000001,6.47384615384615,-1.07884615384615,5.695
9968,1.586,2.844,0,0,0,1,6,-3,6.9,-0.0999999999999996,1.205,6.47384615384615,0.426153846153847,5.695
9968,1.532,3.709,0,0,0,1,6,-3,8.6,1.6,2.905,6.47384615384615,2.12615384615385,5.695
9968,1.491,4.863,0,0,0,1,6,-3,10.1,3.1,4.405,6.47384615384615,3.62615384615385,5.695
9968,1.458,5.786,0,0,0,1,6,-3,7.9,0.9,2.205,6.47384615384615,1.42615384615385,5.695
9968,1.462,6.863,0,0,0,1,6,-3,6.495,-0.505,0.8,6.47384615384615,0.0211538461538465,5.695
9968,1.488,7.683,0,0,0,1,6,-3,5.995,-1.005,0.3,6.47384615384615,-0.478846153846153,5.695
9968,1.501,8.523,0,0,0,1,6,-3,6.195,-0.805,0.5,6.47384615384615,-0.278846153846153,5.695
9968,1.557,9.85,0,0,0,1,6,-3,4.395,-2.605,-1.3,6.47384615384615,-2.07884615384615,5.695
9968,1.555,10.735,0,0,0,1,6,-3,3.695,-3.305,-2,6.47384615384615,-2.77884615384615,5.695
9968,1.345,12.1,0,0,0,1,6,-3,5.895,-1.105,0.199999999999999,6.47384615384615,-0.578846153846154,5.695
9968,1.518,12.535,0,0,0,1,6,-3,6.9,-0.0999999999999996,1.205,6.47384615384615,0.426153846153847,5.695
9969,2.069,0.846,1,0,0,1,10,1,5.395,-1.605,0,6.53875,-1.14375,5.395
9969,2.1,1.827,1,0.981,0,1,10,1,6.9,-0.0999999999999996,1.505,6.53875,0.36125,5.395
9969,2.626,2.711,1,1.865,0,1,10,1,8.6,1.6,3.205,6.53875,2.06125,5.395
9969,3.501,3.624,1,2.778,0,1,10,1,10.1,3.1,4.705,6.53875,3.56125,5.395
9969,2.208,4.682,1,3.836,0,1,10,1,7.9,0.9,2.505,6.53875,1.36125,5.395
9969,2.224,5.721,1,4.875,0,1,10,1,6.495,-0.505,1.1,6.53875,-0.0437500000000002,5.395
9969,3.092,6.778,1,5.932,0,1,10,1,5.995,-1.005,0.6,6.53875,-0.54375,5.395
9969,3.208,7.874,1,7.028,0,1,10,1,6.195,-0.805,0.8,6.53875,-0.34375,5.395
9969,2.911,9.086,1,8.24,0,1,10,1,4.395,-2.605,-1,6.53875,-2.14375,5.395
9969,2.816,10.086,1,9.24,0,1,10,1,3.695,-3.305,-1.7,6.53875,-2.84375,5.395
9969,2.642,11.144,1,10.3,0,1,10,1,5.895,-1.105,0.5,6.53875,-0.643750000000001,5.395
9969,2.821,11.99,1,11.14,0,1,10,1,6.9,-0.0999999999999996,1.505,6.53875,0.36125,5.395
9976,1.591,0.9,0,0,0,1,9,0,5.395,-1.605,0,6.3665,-0.9715,5.395
9976,1.532,1.8,0,0,0,1,9,0,8.6,1.6,3.205,6.3665,2.2335,5.395
9976,1.987,1.852,0,0,0,1,9,0,10.1,3.1,4.705,6.3665,3.7335,5.395
9976,1.427,1.952,0,0,0,1,9,0,6.495,-0.505,1.1,6.3665,0.128500000000000,5.395
9976,1.684,2.532,0,0,0,1,9,0,5.995,-1.005,0.6,6.3665,-0.3715,5.395
9976,1.749,3.878,0,0,0,1,9,0,6.195,-0.805,0.8,6.3665,-0.1715,5.395
9976,1.727,4.936,0,0,0,1,9,0,4.395,-2.605,-1,6.3665,-1.9715,5.395
9976,1.922,5.796,0,0,0,1,9,0,3.695,-3.305,-1.7,6.3665,-2.6715,5.395
9976,1.981,6.969,0,0,0,1,9,0,5.895,-1.105,0.5,6.3665,-0.471500000000001,5.395
9976,1.975,7.834,0,0,0,1,9,0,6.9,-0.0999999999999996,1.505,6.3665,0.5335,5.395
9983,1.538,0.68,1,0,0,1,11,2,8.6,1.6,0,7.05277777777778,1.54722222222222,8.6
9983,1.683,1.584,1,0.904,0,1,11,2,10.1,3.1,1.5,7.05277777777778,3.04722222222222,8.6
9983,1.728,2.579,1,1.899,0,1,11,2,7.9,0.9,-0.700,7.05277777777778,0.847222222222222,8.6
9983,1.691,3.609,1,2.929,0,1,11,2,6.495,-0.505,-2.105,7.05277777777778,-0.557777777777778,8.6
9983,2.157,4.782,1,4.102,0,1,11,2,5.995,-1.005,-2.605,7.05277777777778,-1.05777777777778,8.6
9983,2.14,5.897,1,5.217,0,1,11,2,6.195,-0.805,-2.405,7.05277777777778,-0.857777777777778,8.6
9983,2.095,7.186,1,6.506,0,1,11,2,4.395,-2.605,-4.205,7.05277777777778,-2.65777777777778,8.6
9983,2.079,8.455,1,7.775,0,1,11,2,5.895,-1.105,-2.705,7.05277777777778,-1.15777777777778,8.6
9983,2.04,9.34,1,8.66,0,1,11,2,7.9,0.9,-0.700,7.05277777777778,0.847222222222222,8.6
9984,1.618,0.006,1,0,0,1,8,-1,12,5,0,12,0,12
9990,1.789,0.196,0,0,0,1,10,1,5.995,-1.005,0,5.995,0,5.995
9990,1.863,0.211,0,0,0,1,10,1,5.995,-1.005,0,5.995,0,5.995
10019,2.169,1.501,0,0,0,0,10,1,11.1,4.1,0,10.6595,0.4405,11.1
10019,2.338,2.462,0,0,0,0,10,1,15.2,8.2,4.1,10.6595,4.5405,11.1
10019,2.074,3.482,0,0,0,0,10,1,14.8,7.8,3.7,10.6595,4.1405,11.1
10019,2.192,4.52,0,0,0,0,10,1,11.6,4.6,0.5,10.6595,0.9405,11.1
10019,2.184,5.501,0,0,0,0,10,1,10.3,3.3,-0.799999999999999,10.6595,-0.359499999999999,11.1
10019,2.377,6.558,0,0,0,0,10,1,10.6,3.6,-0.5,10.6595,-0.0594999999999999,11.1
10019,2.337,7.751,0,0,0,0,10,1,10,3,-1.1,10.6595,-0.6595,11.1
10019,2.401,8.166,0,0,0,0,10,1,8.2,1.2,-2.9,10.6595,-2.4595,11.1
10019,1.922,8.766,0,0,0,0,10,1,8.2,1.2,-2.9,10.6595,-2.4595,11.1
10019,1.872,9.816,0,0,0,0,10,1,6.595,-0.405,-4.505,10.6595,-4.0645,11.1
10020,1.586,0.27,0,0,0,0,11,2,11.1,4.1,0,9.318,1.782,11.1
10020,1.882,0.662,0,0,0,0,11,2,15.2,8.2,4.1,9.318,5.882,11.1
10020,1.491,1.122,0,0,0,0,11,2,14.8,7.8,3.7,9.318,5.482,11.1
10020,1.632,1.65,0,0,0,0,11,2,11.6,4.6,0.5,9.318,2.282,11.1
10020,1.941,2.65,0,0,0,0,11,2,10.3,3.3,-0.799999999999999,9.318,0.982000000000001,11.1
10020,1.789,3.707,0,0,0,0,11,2,10.6,3.6,-0.5,9.318,1.282,11.1
10020,2.155,4.996,0,0,0,0,11,2,5.495,-1.505,-5.605,9.318,-3.823,11.1
10020,2.401,5.414,0,0,0,0,11,2,4.895,-2.105,-6.205,9.318,-4.423,11.1
10020,2.248,6.452,0,0,0,0,11,2,4.795,-2.205,-6.305,9.318,-4.523,11.1
10020,2.6,7.76,0,0,0,0,11,2,4.395,-2.605,-6.705,9.318,-4.923,11.1
10025,1.532,0.357,0,0,0,1,10,1,15.2,8.2,0,10.3495,4.8505,15.2
10025,1.491,1.437,0,0,0,1,10,1,14.8,7.8,-0.399999999999999,10.3495,4.4505,15.2
10025,1.162,2.242,0,0,0,1,10,1,11.6,4.6,-3.6,10.3495,1.2505,15.2
10025,2.063,3.072,0,0,0,1,10,1,10.3,3.3,-4.9,10.3495,-0.0494999999999983,15.2
10025,1.433,4.182,0,0,0,1,10,1,10.6,3.6,-4.6,10.3495,0.250500000000001,15.2
10025,1.644,4.933,0,0,0,1,10,1,10,3,-5.2,10.3495,-0.349499999999999,15.2
10025,1.602,6.086,0,0,0,1,10,1,8.2,1.2,-7,10.3495,-2.1495,15.2
10025,1.709,6.866,0,0,0,1,10,1,8.2,1.2,-7,10.3495,-2.1495,15.2
10025,1.705,8.039,0,0,0,1,10,1,6.595,-0.405,-8.605,10.3495,-3.7545,15.2
10025,1.709,8.739,0,0,0,1,10,1,8,1,-7.2,10.3495,-2.3495,15.2
10027,1.81,1.231,0,0,0,1,8,-1,8.9,1.9,0,11.1421428571429,-2.24214285714286,8.9
10027,1.669,2.731,0,0,0,1,8,-1,15.2,8.2,6.3,11.1421428571429,4.05785714285714,8.9
10027,2.248,3.396,0,0,0,1,8,-1,14.8,7.8,5.9,11.1421428571429,3.65785714285714,8.9
10027,2.415,4.53,0,0,0,1,8,-1,11.6,4.6,2.7,11.1421428571429,0.457857142857142,8.9
10027,2.081,5.377,0,0,0,1,8,-1,10.3,3.3,1.4,11.1421428571429,-0.842142857142857,8.9
10027,2.067,6.684,0,0,0,1,8,-1,10.6,3.6,1.7,11.1421428571429,-0.542142857142858,8.9
10027,2.096,7.524,0,0,0,1,8,-1,6.595,-0.405,-2.305,11.1421428571429,-4.54714285714286,8.9
10033,1.632,0.636,0,0,0,0,6,-3,16.2,9.2,0,14.8007142857143,1.39928571428571,16.2
10033,1.714,1.713,0,0,0,0,6,-3,18.105,11.105,1.905,14.8007142857143,3.30428571428572,16.2
10033,1.154,2.713,0,0,0,0,6,-3,17.1,10.1,0.900000000000002,14.8007142857143,2.29928571428572,16.2
10033,2.081,3.783,0,0,0,0,6,-3,14.8,7.8,-1.400,14.8007142857143,-0.000714285714284557,16.2
10033,1.806,4.963,0,0,0,0,6,-3,13.5,6.5,-2.7,14.8007142857143,-1.30071428571429,16.2
10033,1.755,5.886,0,0,0,0,6,-3,12.3,5.3,-3.9,14.8007142857143,-2.50071428571428,16.2
