"ID","LASTPD","FEMALE","CENSOR","ONE","HS11","HS12","COLL1","COLL2","COLL3","FHS11","FHS12","FCOLL1","FCOLL2","FCOLL3","PERIOD","EVENT","LTIME","FLTIME"
142110,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142110,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142110,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
142112,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142112,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142112,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142112,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
142114,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142114,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142114,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
142116,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142116,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142116,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
142116,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
142117,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142117,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142117,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142118,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142120,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142120,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
142122,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142122,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142122,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142122,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
142123,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142123,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
142124,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142124,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
142125,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142125,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
142128,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142128,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142128,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
142128,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
142130,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142130,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142131,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142131,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
142132,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142132,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142132,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
142132,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
142134,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142134,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142134,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142134,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
142135,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142135,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142135,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142135,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
142136,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142136,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142136,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
142136,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
142138,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142138,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142138,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142138,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
142139,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142139,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142139,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142139,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
142140,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142140,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142140,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
142141,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
142145,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142145,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142145,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142146,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142146,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142146,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142147,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142147,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142147,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142148,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142148,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142148,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
142150,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142150,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
142151,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142152,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142152,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142152,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142153,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142153,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142153,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142154,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142154,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
142156,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142156,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142156,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
142157,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142159,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142159,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142159,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
142160,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
142160,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
142160,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
142160,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
142161,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142161,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142161,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
142162,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142162,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142162,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
142169,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142169,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
142169,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
142170,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143104,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143104,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
143105,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
143111,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143111,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
143112,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143112,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
143113,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143113,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
143114,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
143115,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
143117,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143117,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
143119,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143119,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
143122,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143122,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
143122,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
143126,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143126,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
143126,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
143131,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143131,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
143131,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
143131,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
143135,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143135,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
143135,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
143137,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143137,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
143138,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143138,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
143140,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143140,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
143144,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
143146,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143146,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
143146,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
143151,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143151,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
143155,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143155,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
143157,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143157,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
143158,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143158,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
143159,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143159,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
143160,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143160,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
143160,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
143164,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
143164,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
143164,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
144104,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144104,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144105,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144105,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
144106,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144106,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
144106,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
144107,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144107,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
144108,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144108,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
144108,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
144109,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144109,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
144109,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
144110,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144110,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
144110,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
144112,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144112,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
144113,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144113,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
144113,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
144115,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144115,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144116,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144116,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144117,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144117,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
144119,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144119,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
144119,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
144121,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144121,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144122,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144122,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
144122,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
144122,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
144123,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144123,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
144123,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
144125,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144125,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
144126,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144126,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
144126,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
144126,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
144127,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144127,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
144127,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
144127,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
144128,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144128,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
144128,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
144128,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
144133,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
144135,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144135,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
144136,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144136,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
144136,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
144137,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144137,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144139,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144139,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144143,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144143,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
144144,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144144,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144146,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
144147,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144147,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
144147,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
144148,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144148,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
144148,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
144149,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144149,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144151,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144151,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144152,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144152,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
144153,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
144153,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
144154,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
144154,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
144155,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
145101,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145101,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
145102,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145102,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
145104,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145104,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
145108,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145108,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
145111,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145111,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
145113,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145113,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
145116,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
145117,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
145118,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145118,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
145118,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
145118,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
145121,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145121,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
145121,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
145121,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
145122,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
145123,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145123,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
145124,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145124,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
145126,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
145131,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145131,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
145131,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
145131,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
145132,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
145133,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145133,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
145133,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
145135,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145135,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
145135,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
145139,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
145142,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
145142,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
145142,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
145142,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
145143,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
145146,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
145151,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
145151,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
145154,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
145154,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
145154,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
145161,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145161,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
146101,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
146101,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
146101,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
146102,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
146102,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
146102,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
146103,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
146103,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
146103,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
146104,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
146104,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
146104,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
146104,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
146106,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146106,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146107,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
146107,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
146108,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
146108,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
146108,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
146110,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146110,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146110,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
146111,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146111,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146111,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
146115,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146115,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146116,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146116,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146116,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
146121,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146121,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146121,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
146121,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
146124,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146124,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146124,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
146128,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146128,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146128,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
146131,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146131,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146131,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
146131,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
146132,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
146135,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146135,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
146135,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
146135,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
146136,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
146136,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
